List of all the Forecast Locations by Program / Liste de tous les emplacements de prévisions par programme,,,,,,
CODE,NAME,NOM,PROGRAMS,PROGRAMMES,PROVINCE/WATERBODY 2 PROVINCE/PLAN D'EAU 2,PROVINCE/WATERBODY MOD. PROVINCE/PLAN D'EAU MOD.
090199,Coastline of Baffin Island from Bylot Island to Sam Ford Fiord,littoral de l'île de Baffin de l'île Bylot au fjord Sam Ford,Coastal Flooding,Inondations côtières,NU,NU
090200,Shorelines of Eclipse Sound (Tasiujaq) incl. Pond Inlet (Mittimatalik),rives du détroit d'Eclipse (Tasiujaq) incl. Pond Inlet (Mittimatalik),Coastal Flooding,Inondations côtières,NU,NU
090201,Southern Shorelines of Eclipse Sound (Tasiujaq) incl. Milne Inlet to Oliver Sound,rives sud du détroit d'Eclipse (Tasiujaq) incl. le secteur de l'inlet Milne à la baie Oliver,Coastal Flooding,Inondations côtières,NU,NU
090202,Shorelines of Navy Board Inlet (Iglua),rives de la baie Navy Board (Iglua),Coastal Flooding,Inondations côtières,NU,NU
090203,Northern Coastline of Borden Peninsula incl. Aqiarurnak Bay,littoral nord de la péninsule Borden incl. la baie Aqiarurnak,Coastal Flooding,Inondations côtières,NU,NU
090204,Eastern Shoreline of Admiralty Inlet incl. Nanisivik and Elwin Inlet (Sinaasiurviup Kangiqłua),rives est du bras Admiralty incl. Nanisivik et le bras Elwin (Sinaasiurviup Kangiqłua),Coastal Flooding,Inondations côtières,NU,NU
090205,Eastern Shoreline of Admiralty Inlet incl. Arctic Bay (Ikpiarjuk),rives est du bras Admiralty incl. Arctic Bay (Ikpiarjuk),Coastal Flooding,Inondations côtières,NU,NU
090206,Southeastern Coastline of Banks Island incl. De Salis Bay,littoral sud-est de l'île Banks incl. la baie De Salis,Coastal Flooding,Inondations côtières,NT,NT
090207,Southern Coastline of Banks Island incl. Thesiger Bay,littoral sud de l'île Banks incl. la baie Thesiger,Coastal Flooding,Inondations côtières,NT,NT
090208,Coastline of Sachs Harbour,littoral de Sachs Harbour,Coastal Flooding,Inondations côtières,NT,NT
090209,Southwestern Coastline of Banks Island incl. Lennie Harbour,littoral sud-ouest de l'île Banks incl. le havre Lennie,Coastal Flooding,Inondations côtières,NT,NT
090210,Western Coastline of Banks Island incl. Burnett Bay and Storkerson Bay,littoral ouest de l'île Banks incl. la baie Burnett et la baie Storkerson,Coastal Flooding,Inondations côtières,NT,NT
090211,Northwestern Coastline of Banks Island incl. Cape Prince Alfred,littoral nord-ouest de l'île Banks incl. le cap Prince Alfred,Coastal Flooding,Inondations côtières,NT,NT
090212,Northern Coastline of Banks Isl. incl. Aulavik Nat. Park and Mouth of Thomsen River,littoral nord de l'île Banks incl. le parc nat. Aulavik et l'embouchure de la rivière Thomsen,Coastal Flooding,Inondations côtières,NT,NT
090213,Northeastern Coastline of Banks Island along M'Clure Strait,littoral nord-est de l'île Banks le long du détroit de M'Clure,Coastal Flooding,Inondations côtières,NT,NT
090214,Southeastern Coastline of Prince Patrick Island incl. Mould Bay,littoral sud-est de l'île Prince Patrick incl. la baie Mould,Coastal Flooding,Inondations côtières,NT,NT
090215,Eastern Coastline of Prince Patrick Isl. incl. Intrepid Inlet and Emerald Isle,littoral est de l'île Prince Patrick incl. l'inlet Intrepid et l'île Emerald,Coastal Flooding,Inondations côtières,NT,NT
090216,Northern Coastline of Ellesmere Island incl. Quttinirpaaq National Park,littoral nord de l’île d’Ellesmere incl. le parc national Quttinirpaaq,Coastal Flooding,Inondations côtières,NU,NU
090217,Northeastern Coastline of Ellesmere Island incl. Alert,littoral nord-est de l’île d’Ellesmere incl. Alert,Coastal Flooding,Inondations côtières,NU,NU
090218,Southeastern Coastline of Ellesmere Isl. incl. Shorelines of Smith Bay and Talbot Inlet,littoral sud-est de l’île d’Ellesmere incl. les rives de la baie Smith et du bras Talbot,Coastal Flooding,Inondations côtières,NU,NU
090219,Southern Coastline of Ellesmere Isl. incl. Craig Harbour and Coburg Isl.,littoral sud de l’île d’Ellesmere incl. Craig Harbour et l'île Coburg,Coastal Flooding,Inondations côtières,NU,NU
090220,Northeastern Shoreline of Jones Sound incl. Grise Fiord,rives nord-est du détroit de Jones incl. Grise Fiord,Coastal Flooding,Inondations côtières,NU,NU
090221,Northwestern Shoreline of Jones Sound: Calf Isl. to Baad Fiord (Umimmaujaup Kangiqłua),rives nord-ouest du détroit de Jones de l'île Calf au fjord Baad (Umimmaujaup Kangiqłua),Coastal Flooding,Inondations côtières,NU,NU
090222,Southeastern Coastline of Devon Island incl. Dundas Harbour,littoral sud-est de l'île Devon incl. le havre Dundas,Coastal Flooding,Inondations côtières,NU,NU
090223,Southwestern Coastline of Devon Island incl. Beechey Island and Maxwell Bay,littoral sud-ouest de l'île Devon incl. l'île Beechey et la baie Maxwell,Coastal Flooding,Inondations côtières,NU,NU
090224,Coastline of Grinnell Peninsula incl. Baillie-Hamilton Isl. (Qikiqtaq Tunuttiniittuq),littoral de la presqu'île Grinnell incl. l'île Baillie-Hamilton (Qikiqtaq Tunuttiniittuq),Coastal Flooding,Inondations côtières,NU,NU
090225,Northwestern Coastline of Cornwallis Island incl. Polaris,littoral nord-ouest de l'île Cornwallis incl. Polaris,Coastal Flooding,Inondations côtières,NU,NU
090226,Southern Coastline of Cornwallis Island incl. Resolute,littoral sud de l'île Cornwallis incl. Resolute,Coastal Flooding,Inondations côtières,NU,NU
090227,Eastern Coastline of Cornwallis Island,littoral est de l'île Cornwallis,Coastal Flooding,Inondations côtières,NU,NU
090228,Shoreline of Minto Inlet (Kangiryuaqtihuk) incl. Fort Collinson and Walker Bay,rives de l'inlet Minto (Kangiryuaqtihuk) incl. Fort Collinson et la baie Walker,Coastal Flooding,Inondations côtières,NT,NT
090229,Coastline of Ulukhaktok,littoral d'Ulukhaktok,Coastal Flooding,Inondations côtières,NT,NT
090230,Shoreline of Prince Albert Sound incl. Kikiktakyok,rives de la baie Prince Albert incl. Kikiktakyok,Coastal Flooding,Inondations côtières,NT,NT
090231,Southwestern Coastline of Victoria Isl.: Austin Bay (Tuktutuk) to Lady Richardson Bay (Hingialok),littoral sud-ouest de l'île Victoria de la baie Austin (Tuktutuk) à la baie Lady Richardson (Hingialok),Coastal Flooding,Inondations côtières,NU,NU
090232,Northern Coastline of Victoria Island (Nunavut) incl. Hadley Bay,littoral nord de l'île Victoria (Nunavut) incl. la baie Hadley,Coastal Flooding,Inondations côtières,NU,NU
090233,Northeastern Coastline of Victoria Island (Nunavut) incl. Stefansson Island,littoral nord-est de l'île Victoria (Nunavut) incl. l'île Stefansson,Coastal Flooding,Inondations côtières,NU,NU
090234,Eastern Coastline of Victoria Island incl. Denmark Bay,littoral est de l'île Victoria (Nunavut) incl. la baie Denmark,Coastal Flooding,Inondations côtières,NU,NU
090235,Shoreline of Albert Edward Bay incl. Qikiqtagafaaluk,rives de la baie Albert Edward incl. Qikiqtagafaaluk,Coastal Flooding,Inondations côtières,NU,NU
090236,Southeastern Coastline of Victoria Island incl. Jenny Lind Island (Qikiqtaryuaq),littoral sud-est de l'île Victoria incl. l'île Jenny Lind (Qikiqtaryuaq),Coastal Flooding,Inondations côtières,NU,NU
090237,Southern Coastline of Victoria Island incl. Anderson Bay and Parker Bay,littoral sud de l'île Victoria incl. la baie Anderson et la baie Parker,Coastal Flooding,Inondations côtières,NU,NU
090238,Coastline near Cambridge Bay incl. Cambridge Bay and Starvation Cove,littoral près de Cambridge Bay incl. la baie Cambridge et l'anse Starvation,Coastal Flooding,Inondations côtières,NU,NU
090239,Southern Coastline of Victoria Island: Wellington Bay to Byron Bay,littoral sud de l'île Victoria : de la baie Wellington à la baie Byron,Coastal Flooding,Inondations côtières,NU,NU
090240,Southwestern Coastline of Victoria Island: West of Paatlik to Tuktutuk,littoral sud-ouest de l'île Victoria : à l'ouest de Paatlik jusqu'à Tuktutuk,Coastal Flooding,Inondations côtières,NU,NU
090241,Northeastern Coastline of Somerset Island incl. Batty Bay (Tinujjivik),littoral nord-est de l'île Somerset incl. la baie Batty (Tinujjivik),Coastal Flooding,Inondations côtières,NU,NU
090242,Eastern Coastline of Somerset Island incl. Fort Ross,littoral est de l'île Somerset incl. Fort Ross,Coastal Flooding,Inondations côtières,NU,NU
090243,Coastline of Borden Island (N.W.T.),littoral de l'île Borden (T.N.-O.),Coastal Flooding,Inondations côtières,NT,NT
090244,Eastern Coastline of Borden Island (Nunavut),littoral est de l'île Borden (Nunavut),Coastal Flooding,Inondations côtières,NU,NU
090245,Northeastern Coastline of Mackenzie King Island (Nunavut),littoral nord-est de l'île Mackenzie King (Nunavut),Coastal Flooding,Inondations côtières,NU,NU
090246,Northern Coastline of Melville Island incl. Hecla and Griper Bay (N.W.T.),littoral nord de l'île Melville incl. les baies Hecla et Griper (T.N.-O.),Coastal Flooding,Inondations côtières,NT,NT
090247,Northern Coastline of Melville Island incl. Hecla and Griper Bay (Nvt.),littoral nord de l'île Melville incl. les baies Hecla et Griper (Nt),Coastal Flooding,Inondations côtières,NU,NU
090248,Southwestern Coastline of Dundas Peninsula (N.W.T.),littoral sud-ouest de la péninsule Dundas (T.N.-O.),Coastal Flooding,Inondations côtières,NT,NT
090249,Southeastern Coastline of Melville Island (Nunavut),littoral sud-est de l'île Melville (Nunavut),Coastal Flooding,Inondations côtières,NU,NU
091100,Dawson,Dawson,Public,Public,YT,YT
091100,Dawson,Dawson,Air Quality,Qualité de l'air,YT,YT
091200,Mayo,Mayo,Public,Public,YT,YT
091200,Mayo,Mayo,Air Quality,Qualité de l'air,YT,YT
091300,Beaver Creek,Beaver Creek,Public,Public,YT,YT
091300,Beaver Creek,Beaver Creek,Air Quality,Qualité de l'air,YT,YT
091400,Pelly - Carmacks,Pelly - Carmacks,Public,Public,YT,YT
091400,Pelly - Carmacks,Pelly - Carmacks,Air Quality,Qualité de l'air,YT,YT
091500,Kluane Lake,lac Klouane,Public,Public,YT,YT
091500,Kluane Lake,lac Klouane,Air Quality,Qualité de l'air,YT,YT
091600,Haines Junction,Haines Junction,Public,Public,YT,YT
091600,Haines Junction,Haines Junction,Air Quality,Qualité de l'air,YT,YT
091700,Whitehorse,Whitehorse,Public,Public,YT,YT
091700,Whitehorse,Whitehorse,Air Quality,Qualité de l'air,YT,YT
091800,YT091800,YT091800,Services,Services,YT,YT
092100,Teslin,Teslin,Air Quality,Qualité de l'air,YT,YT
092100,Teslin,Teslin,Public,Public,YT,YT
092200,Cassiar Mountains,chaîne des Cassiars,Air Quality,Qualité de l'air,YT,YT
092200,Cassiar Mountains,chaîne des Cassiars,Public,Public,YT,YT
092300,Watson Lake,Watson Lake,Air Quality,Qualité de l'air,YT,YT
092300,Watson Lake,Watson Lake,Public,Public,YT,YT
092400,Faro - Ross River,Faro - Ross River,Public,Public,YT,YT
092400,Faro - Ross River,Faro - Ross River,Air Quality,Qualité de l'air,YT,YT
092500,YT092500,YT092500,Services,Services,YT,YT
092600,YT092600,YT092600,Services,Services,YT,YT
092700,YT092700,YT092700,Services,Services,YT,YT
093100,Dempster,Dempster,Public,Public,YT,YT
093100,Dempster,Dempster,Air Quality,Qualité de l'air,YT,YT
093200,Old Crow,Old Crow,Public,Public,YT,YT
093200,Old Crow,Old Crow,Air Quality,Qualité de l'air,YT,YT
093500,YT093500,YT093500,Services,Services,YT,YT
093600,YT093600,YT093600,Services,Services,YT,YT
093700,YT093700,YT093700,Services,Services,YT,YT
094100,NT094100,NT094100,Services,Services,NT,NT
094200,Ft. Liard Region including Nahanni Butte - Sambaa K'e,région de Ft. Liard incluant Nahanni Butte - Sambaa K'e,Public,Public,NT,NT
094200,Ft. Liard Region including Nahanni Butte - Sambaa K'e,région de Ft. Liard incluant Nahanni Butte - Sambaa K'e,Air Quality,Qualité de l'air,NT,NT
094300,Ft. Simpson Region including Jean Marie River,région de Ft. Simpson incluant Jean Marie River,Public,Public,NT,NT
094300,Ft. Simpson Region including Jean Marie River,région de Ft. Simpson incluant Jean Marie River,Air Quality,Qualité de l'air,NT,NT
094400,Wrigley Region,région de Wrigley,Public,Public,NT,NT
094400,Wrigley Region,région de Wrigley,Air Quality,Qualité de l'air,NT,NT
094500,Norman Wells - Tulita Region,région de Norman Wells - Tulita,Public,Public,NT,NT
094500,Norman Wells - Tulita Region,région de Norman Wells - Tulita,Air Quality,Qualité de l'air,NT,NT
094600,Fort Good Hope Region,région de Fort Good Hope,Public,Public,NT,NT
094600,Fort Good Hope Region,région de Fort Good Hope,Air Quality,Qualité de l'air,NT,NT
094710,Deline,Deline,Public,Public,NT,NT
094710,Deline,Deline,Air Quality,Qualité de l'air,NT,NT
094720,Colville Lake,Colville Lake,Public,Public,NT,NT
094720,Colville Lake,Colville Lake,Air Quality,Qualité de l'air,NT,NT
094730,NT094730,NT094730,Services,Services,NT,NT
094800,NT094800,NT094800,Services,Services,NT,NT
095100,NT095100,NT095100,Services,Services,NT,NT
095200,Ft. Providence Region including Kakisa - Chan Lake,région de Ft. Providence incluant Kakisa - lac Chan,Public,Public,NT,NT
095200,Ft. Providence Region including Kakisa - Chan Lake,région de Ft. Providence incluant Kakisa - lac Chan,Air Quality,Qualité de l'air,NT,NT
095310,Yellowknife Region,région de Yellowknife,Public,Public,NT,NT
095310,Yellowknife Region,région de Yellowknife,Air Quality,Qualité de l'air,NT,NT
095320,North Slave Region including Wekweeti - Whati - Behchoko,région de Slave Nord incluant Wekweeti - Whati - Behchoko,Public,Public,NT,NT
095320,North Slave Region including Wekweeti - Whati - Behchoko,région de Slave Nord incluant Wekweeti - Whati - Behchoko,Air Quality,Qualité de l'air,NT,NT
095400,Hay River Region including Enterprise,région de Hay River incluant Enterprise,Public,Public,NT,NT
095400,Hay River Region including Enterprise,région de Hay River incluant Enterprise,Air Quality,Qualité de l'air,NT,NT
095500,Thebacha Region including Ft. Smith - Salt River Reserve,région de Thebacha incl. Ft. Smith - réserve de Salt River,Public,Public,NT,NT
095500,Thebacha Region including Ft. Smith - Salt River Reserve,région de Thebacha incl. Ft. Smith - réserve de Salt River,Air Quality,Qualité de l'air,NT,NT
095600,Ft. Resolution Region including Hwy. 6,région de Fort Resolution incluant la rte 6,Public,Public,NT,NT
095600,Ft. Resolution Region including Hwy. 6,région de Fort Resolution incluant la rte 6,Air Quality,Qualité de l'air,NT,NT
095700,Lutsel K'e Region,région de Lutsel K'e,Public,Public,NT,NT
095700,Lutsel K'e Region,région de Lutsel K'e,Air Quality,Qualité de l'air,NT,NT
095800,NT095800,NT095800,Services,Services,NT,NT
096100,NT096100,NT096100,Services,Services,NT,NT
096210,Sachs Harbour,Sachs Harbour,Public,Public,NT,NT
096210,Sachs Harbour,Sachs Harbour,Air Quality,Qualité de l'air,NT,NT
096220,NT096220,NT096220,Services,Services,NT,NT
096310,Ulukhaktok,Ulukhaktok,Public,Public,NT,NT
096310,Ulukhaktok,Ulukhaktok,Air Quality,Qualité de l'air,NT,NT
096320,NT096320,NT096320,Services,Services,NT,NT
096410,NT096410,NT096410,Services,Services,NT,NT
096420,Paulatuk,Paulatuk,Public,Public,NT,NT
096420,Paulatuk,Paulatuk,Air Quality,Qualité de l'air,NT,NT
096510,NT096510,NT096510,Services,Services,NT,NT
096520,Tuktoyaktuk - East Channel Region,région de Tuktoyaktuk - East Channel,Public,Public,NT,NT
096520,Tuktoyaktuk - East Channel Region,région de Tuktoyaktuk - East Channel,Air Quality,Qualité de l'air,NT,NT
096530,Aklavik Region,région d'Aklavik,Public,Public,NT,NT
096530,Aklavik Region,région d'Aklavik,Air Quality,Qualité de l'air,NT,NT
096540,Inuvik Region,région d'Inuvik,Public,Public,NT,NT
096540,Inuvik Region,région d'Inuvik,Air Quality,Qualité de l'air,NT,NT
096550,South Delta Region including Ft. McPherson - Tsiigehtchic,région du Delta sud incluant Ft. McPherson - Tsiigehtchic,Public,Public,NT,NT
096550,South Delta Region including Ft. McPherson - Tsiigehtchic,région du Delta sud incluant Ft. McPherson - Tsiigehtchic,Air Quality,Qualité de l'air,NT,NT
096560,NT096550,NT096550,Services,Services,NT,NT
097110,Cambridge Bay,Cambridge Bay,Public,Public,NU,NU
097110,Cambridge Bay,Cambridge Bay,Air Quality,Qualité de l'air,NU,NU
097120,NU097120,NU097120,Services,Services,NU,NU
097210,Kugluktuk,Kugluktuk,Public,Public,NU,NU
097210,Kugluktuk,Kugluktuk,Air Quality,Qualité de l'air,NU,NU
097220,NU097220,NU097220,Services,Services,NU,NU
097310,Taloyoak,Taloyoak,Public,Public,NU,NU
097310,Taloyoak,Taloyoak,Air Quality,Qualité de l'air,NU,NU
097320,NU097320,NU097320,Services,Services,NU,NU
097330,NU097330,NU097330,Services,Services,NU,NU
097410,Gjoa Haven,Gjoa Haven,Public,Public,NU,NU
097410,Gjoa Haven,Gjoa Haven,Air Quality,Qualité de l'air,NU,NU
097420,Kugaaruk,Kugaaruk,Public,Public,NU,NU
097420,Kugaaruk,Kugaaruk,Air Quality,Qualité de l'air,NU,NU
097430,NU097430,NU097430,Services,Services,NU,NU
097510,Baker Lake,Baker Lake,Public,Public,NU,NU
097510,Baker Lake,Baker Lake,Air Quality,Qualité de l'air,NU,NU
097520,NU097520,NU097520,Services,Services,NU,NU
